"Date","Price","Open","High","Low","Vol.","Change %"
"08/21/2023","149.580","147.297","149.721","144.813","64.96K","1.61%"
"08/20/2023","147.210","144.388","149.217","143.501","46.36K","1.95%"
"08/19/2023","144.388","143.536","145.260","143.091","31.30K","0.59%"
"08/18/2023","143.536","141.602","145.167","141.059","68.56K","1.40%"
"08/17/2023","141.559","154.048","154.742","137.085","90.77K","-8.10%"
"08/16/2023","154.045","155.406","156.364","153.004","85.33K","-0.88%"
"08/15/2023","155.406","158.512","158.811","155.019","54.80K","-1.91%"
"08/14/2023","158.434","158.191","160.020","158.033","75.79K","0.15%"
"08/13/2023","158.191","157.918","159.737","157.071","63.88K","0.17%"
"08/12/2023","157.918","156.888","158.136","156.397","62.52K","0.66%"
"08/11/2023","156.888","156.058","157.948","155.935","62.26K","0.53%"
"08/10/2023","156.058","157.227","157.558","154.384","72.93K","-0.74%"
"08/09/2023","157.227","158.867","159.586","156.668","63.28K","-1.03%"
"08/08/2023","158.863","158.404","160.190","157.759","63.99K","0.28%"
"08/07/2023","158.416","159.786","160.991","157.289","68.34K","-0.86%"
"08/06/2023","159.786","159.741","161.164","159.393","61.59K","0.03%"
"08/05/2023","159.741","158.566","161.358","157.870","83.53K","0.74%"
"08/04/2023","158.566","160.350","161.941","157.436","121.19K","-1.11%"
"08/03/2023","160.340","160.074","161.846","159.817","66.66K","0.17%"
"08/02/2023","160.074","160.285","160.967","158.881","68.10K","-0.01%"
"08/01/2023","160.086","161.176","163.519","157.547","167.03K","-0.68%"
"07/31/2023","161.176","160.320","161.905","159.578","68.68K","0.56%"
"07/30/2023","160.284","163.089","163.819","158.445","49.86K","-1.72%"
"07/29/2023","163.089","163.018","164.231","162.068","50.13K","0.04%"
"07/28/2023","163.018","162.091","164.476","161.858","77.80K","0.57%"
"07/27/2023","162.091","163.001","164.052","161.327","68.56K","-0.56%"
"07/26/2023","163.001","162.880","163.520","161.208","65.25K","0.07%"
"07/25/2023","162.880","160.982","163.215","160.012","46.24K","1.18%"
"07/24/2023","160.982","163.838","164.757","159.920","66.30K","-1.74%"
"07/23/2023","163.838","162.318","166.222","161.477","51.93K","0.93%"
"07/22/2023","162.320","162.038","163.844","161.257","51.25K","0.17%"
"07/21/2023","162.038","165.705","166.313","160.841","66.98K","-2.21%"
"07/20/2023","165.705","165.734","168.263","163.277","61.57K","-0.06%"
"07/19/2023","165.810","166.892","170.227","165.274","81.45K","-0.67%"
"07/18/2023","166.924","168.109","168.699","164.203","53.61K","-0.70%"
"07/17/2023","168.109","165.459","168.836","163.036","61.27K","1.58%"
"07/16/2023","165.493","164.700","166.267","162.962","40.81K","0.48%"
"07/15/2023","164.700","160.637","166.118","158.677","55.94K","2.53%"
"07/14/2023","160.637","165.212","166.662","155.739","83.99K","-2.78%"
"07/13/2023","165.228","163.512","167.567","161.742","67.86K","1.05%"
"07/12/2023","163.512","165.307","165.501","163.018","48.87K","-1.09%"
"07/11/2023","165.307","163.589","165.702","162.933","58.34K","1.05%"
"07/10/2023","163.593","165.804","166.774","163.032","68.80K","-1.39%"
"07/09/2023","165.896","167.375","168.862","165.113","55.93K","-0.89%"
"07/08/2023","167.384","165.481","168.767","165.091","63.85K","1.15%"
"07/07/2023","165.481","165.610","168.522","163.822","61.45K","-0.08%"
"07/06/2023","165.610","166.806","169.904","163.966","61.53K","-0.72%"
"07/05/2023","166.806","165.932","169.433","161.826","69.09K","0.53%"
"07/04/2023","165.932","168.904","171.186","165.932","64.04K","-1.76%"
"07/03/2023","168.904","168.672","172.466","167.391","89.38K","0.14%"
"07/02/2023","168.672","166.994","168.672","162.999","51.17K","1.00%"
"07/01/2023","166.994","168.385","169.155","166.674","46.73K","-0.83%"
"06/30/2023","168.385","163.878","169.685","161.161","119.81K","2.75%"
"06/29/2023","163.878","164.697","167.645","160.794","56.17K","-0.50%"
"06/28/2023","164.697","167.602","170.649","162.650","98.12K","-1.73%"
"06/27/2023","167.602","163.592","170.812","163.485","111.02K","2.45%"
"06/26/2023","163.592","163.414","165.975","158.586","127.12K","0.11%"
"06/25/2023","163.414","156.596","166.275","155.969","96.47K","4.35%"
"06/24/2023","156.596","154.602","159.781","153.308","108.46K","1.29%"
"06/23/2023","154.602","150.005","155.487","149.060","104.17K","3.07%"
"06/22/2023","150.001","145.093","153.182","144.898","97.58K","3.38%"
"06/21/2023","145.093","141.796","145.891","141.110","97.09K","2.33%"
"06/20/2023","141.796","138.306","142.873","137.219","76.30K","2.52%"
"06/19/2023","138.306","137.315","139.578","136.224","57.55K","0.72%"
"06/18/2023","137.315","136.512","141.285","136.113","54.70K","0.60%"
"06/17/2023","136.502","134.703","136.985","134.312","40.45K","1.34%"
"06/16/2023","134.703","134.313","137.502","132.513","63.14K","0.29%"
"06/15/2023","134.313","133.915","135.110","131.615","94.01K","0.30%"
"06/14/2023","133.910","136.535","137.314","131.392","90.26K","-1.92%"
"06/13/2023","136.535","140.193","141.672","136.535","100.88K","-2.61%"
"06/12/2023","140.193","137.920","140.891","135.715","97.43K","1.65%"
"06/11/2023","137.920","137.699","139.021","135.550","43.28K","0.16%"
"06/10/2023","137.703","143.111","143.888","126.076","111.45K","-3.78%"
"06/09/2023","143.111","142.503","143.397","140.896","58.17K","0.43%"
"06/08/2023","142.503","145.192","145.997","142.300","71.26K","-1.85%"
"06/07/2023","145.186","147.018","148.256","143.413","68.75K","-1.23%"
"06/06/2023","146.993","141.172","147.497","138.755","92.23K","4.12%"
"06/05/2023","141.172","148.127","148.534","137.209","90.27K","-4.70%"
"06/04/2023","148.127","148.295","150.162","147.932","62.06K","-0.17%"
"06/03/2023","148.372","146.004","148.624","145.587","59.98K","1.62%"
"06/02/2023","146.007","146.321","147.584","144.847","92.03K","-0.21%"
"06/01/2023","146.321","145.910","148.680","144.928","87.23K","0.28%"
"05/31/2023","145.906","153.021","153.641","144.754","103.70K","-4.65%"
"05/30/2023","153.021","153.990","154.607","152.352","83.44K","-0.63%"
"05/29/2023","153.990","155.126","156.714","152.925","88.09K","-0.79%"
"05/28/2023","155.209","151.202","156.488","151.019","73.06K","2.64%"
"05/27/2023","151.211","150.598","151.505","150.364","33.23K","0.41%"
"05/26/2023","150.598","151.081","151.903","150.438","50.27K","-0.32%"
"05/25/2023","151.081","150.120","151.801","149.025","71.67K","0.64%"
"05/24/2023","150.120","151.712","151.924","148.130","61.66K","-1.06%"
"05/23/2023","151.734","151.494","152.959","151.002","60.95K","0.16%"
"05/22/2023","151.491","150.085","152.747","149.220","62.59K","0.94%"
"05/21/2023","150.085","150.381","150.892","149.212","44.23K","-0.20%"
"05/20/2023","150.381","150.500","151.632","149.754","44.54K","-0.08%"
"05/19/2023","150.500","151.093","152.347","149.676","51.15K","-0.39%"
"05/18/2023","151.093","151.367","152.003","149.240","51.89K","-0.19%"
"05/17/2023","151.379","151.671","152.509","150.919","55.18K","-0.19%"
"05/16/2023","151.673","152.044","152.890","150.574","53.37K","-0.24%"
"05/15/2023","152.044","154.083","154.574","152.044","50.84K","-1.32%"
"05/14/2023","154.083","152.902","154.154","152.411","46.84K","0.77%"
"05/13/2023","152.902","153.733","153.817","152.408","38.44K","-0.54%"
"05/12/2023","153.733","152.592","153.733","150.160","61.46K","0.75%"
"05/11/2023","152.592","153.781","155.347","151.117","77.31K","-0.77%"
"05/10/2023","153.780","154.996","156.209","150.854","74.94K","-0.78%"
"05/09/2023","154.996","153.456","155.379","152.207","62.81K","1.00%"
"05/08/2023","153.456","156.893","157.508","149.362","86.26K","-2.19%"
"05/07/2023","156.893","156.203","158.577","155.794","52.59K","0.44%"
"05/06/2023","156.203","158.282","158.949","154.127","70.31K","-1.31%"
"05/05/2023","158.282","155.491","158.577","154.700","80.10K","1.80%"
"05/04/2023","155.491","155.188","156.740","154.598","67.87K","0.20%"
"05/03/2023","155.181","152.706","155.270","151.314","89.23K","1.57%"
"05/02/2023","152.783","152.654","154.918","152.383","61.38K","0.08%"
"05/01/2023","152.655","155.385","156.006","150.998","80.74K","-2.01%"
"04/30/2023","155.788","154.506","157.017","153.771","38.45K","0.83%"
"04/29/2023","154.506","153.197","156.081","152.445","48.14K","0.85%"
"04/28/2023","153.197","153.815","155.501","152.438","79.60K","-0.40%"
"04/27/2023","153.815","156.900","158.949","153.653","94.41K","-1.97%"
"04/26/2023","156.900","159.893","162.469","152.026","104.51K","-1.87%"
"04/25/2023","159.893","157.601","159.968","154.324","62.87K","1.45%"
"04/24/2023","157.601","157.474","158.952","156.164","63.26K","0.08%"
"04/23/2023","157.474","157.428","159.330","155.808","67.69K","0.03%"
"04/22/2023","157.428","151.158","157.620","150.294","50.38K","4.15%"
"04/21/2023","151.156","153.477","155.530","149.384","68.14K","-1.51%"
"04/20/2023","153.477","152.951","156.020","151.019","74.36K","0.34%"
"04/19/2023","152.951","162.776","162.854","152.050","88.54K","-6.04%"
"04/18/2023","162.786","159.420","163.395","158.238","59.06K","2.11%"
"04/17/2023","159.420","163.852","164.022","159.352","88.87K","-2.68%"
"04/16/2023","163.806","162.226","164.127","160.768","49.75K","0.97%"
"04/15/2023","162.226","162.152","163.751","161.308","65.78K","0.00%"
"04/14/2023","162.227","161.935","164.346","159.178","88.30K","0.18%"
"04/13/2023","161.935","162.096","163.828","161.399","67.43K","-0.10%"
"04/12/2023","162.096","162.037","162.839","159.114","106.18K","0.04%"
"04/11/2023","162.037","159.164","162.768","158.650","109.80K","1.79%"
"04/10/2023","159.193","160.224","160.856","155.317","109.74K","-0.67%"
"04/09/2023","160.272","158.278","160.428","157.722","45.89K","1.26%"
"04/08/2023","158.278","156.667","159.116","156.665","55.02K","1.03%"
"04/07/2023","156.667","156.300","157.789","155.220","57.26K","0.23%"
"04/06/2023","156.300","158.063","158.613","156.178","69.26K","-1.12%"
"04/05/2023","158.063","158.623","160.217","156.021","81.72K","-0.40%"
"04/04/2023","158.700","156.489","159.543","155.885","87.50K","1.42%"
"04/03/2023","156.478","160.198","161.806","155.441","102.78K","-2.31%"
"04/02/2023","160.179","157.028","160.765","156.321","74.24K","2.01%"
"04/01/2023","157.028","157.583","157.826","153.953","53.35K","-0.35%"
"03/31/2023","157.583","155.308","158.425","154.697","77.12K","1.46%"
"03/30/2023","155.308","158.887","163.258","154.525","114.95K","-2.25%"
"03/29/2023","158.887","154.011","159.971","153.638","96.08K","3.17%"
"03/28/2023","154.011","151.718","156.085","149.757","108.79K","1.51%"
"03/27/2023","151.718","161.433","164.928","151.555","150.14K","-6.02%"
"03/26/2023","161.433","159.763","165.687","158.738","86.07K","1.05%"
"03/25/2023","159.763","161.976","164.684","159.763","113.18K","-1.36%"
"03/24/2023","161.971","156.494","163.038","155.041","160.86K","3.50%"
"03/23/2023","156.491","148.595","156.680","148.397","180.97K","5.31%"
"03/22/2023","148.595","153.162","154.761","145.709","192.30K","-2.98%"
"03/21/2023","153.162","151.757","157.027","149.332","148.75K","0.93%"
"03/20/2023","151.757","153.299","155.646","149.642","109.52K","-1.01%"
"03/19/2023","153.299","149.273","158.500","148.615","117.56K","2.70%"
"03/18/2023","149.273","153.779","154.291","146.609","100.74K","-2.93%"
"03/17/2023","153.779","148.884","154.152","148.807","96.61K","3.29%"
"03/16/2023","148.884","146.173","149.549","144.271","87.02K","1.84%"
"03/15/2023","146.189","149.724","151.743","142.414","115.04K","-2.36%"
"03/14/2023","149.724","152.318","157.305","146.998","144.25K","-1.70%"
"03/13/2023","152.318","149.821","155.044","145.593","118.10K","1.67%"
"03/12/2023","149.809","139.983","150.182","139.162","112.24K","7.02%"
"03/11/2023","139.983","135.197","141.960","132.417","121.44K","3.54%"
"03/10/2023","135.197","142.610","142.694","132.060","120.88K","-5.20%"
"03/09/2023","142.610","143.316","152.357","140.630","104.79K","-0.49%"
"03/08/2023","143.316","150.286","151.505","143.316","91.33K","-4.64%"
"03/07/2023","150.286","153.986","155.399","148.318","88.43K","-2.40%"
"03/06/2023","153.986","149.583","154.134","148.394","75.14K","2.94%"
"03/05/2023","149.583","146.683","150.160","146.302","46.83K","1.98%"
"03/04/2023","146.683","144.988","147.764","144.201","47.26K","1.17%"
"03/03/2023","144.988","150.995","151.284","140.867","77.80K","-3.98%"
"03/02/2023","150.995","152.782","153.287","148.688","83.02K","-1.17%"
"03/01/2023","152.782","150.289","153.641","150.185","86.69K","1.66%"
"02/28/2023","150.289","149.788","152.287","148.905","74.30K","0.33%"
"02/27/2023","149.790","151.304","152.355","146.393","62.93K","-1.00%"
"02/26/2023","151.308","149.001","152.173","148.281","64.47K","1.55%"
"02/25/2023","149.001","150.385","151.571","145.476","63.68K","-0.92%"
"02/24/2023","150.385","151.938","154.487","148.734","62.89K","-1.02%"
"02/23/2023","151.938","157.703","159.549","150.061","99.03K","-3.66%"
"02/22/2023","157.703","159.545","159.748","155.772","71.91K","-1.15%"
"02/21/2023","159.545","161.701","163.286","156.813","95.18K","-1.33%"
"02/20/2023","161.701","162.201","168.969","160.778","134.53K","-0.31%"
"02/19/2023","162.201","161.597","166.363","159.379","97.63K","0.27%"
"02/18/2023","161.758","159.623","163.740","158.765","68.56K","1.34%"
"02/17/2023","159.626","155.775","162.163","155.062","106.98K","2.47%"
"02/16/2023","155.775","165.611","166.871","155.408","114.48K","-5.94%"
"02/15/2023","165.611","158.430","165.625","156.728","111.61K","4.53%"
"02/14/2023","158.430","155.897","159.192","153.987","141.74K","1.62%"
"02/13/2023","155.897","159.490","161.870","153.455","132.78K","-2.25%"
"02/12/2023","159.490","161.489","163.069","158.030","84.89K","-1.24%"
"02/11/2023","161.489","154.667","161.656","153.778","96.50K","4.41%"
"02/10/2023","154.667","152.571","158.664","151.354","105.81K","1.37%"
"02/09/2023","152.571","165.578","168.122","149.900","123.91K","-7.86%"
"02/08/2023","165.578","168.155","168.970","162.862","106.58K","-1.53%"
"02/07/2023","168.155","164.633","168.236","163.742","82.28K","2.14%"
"02/06/2023","164.633","166.595","168.450","163.459","74.52K","-1.18%"
"02/05/2023","166.595","172.158","173.611","165.184","94.21K","-3.23%"
"02/04/2023","172.158","171.793","174.947","170.823","51.58K","0.21%"
"02/03/2023","171.793","172.890","175.301","170.313","107.91K","-0.63%"
"02/02/2023","172.890","177.696","180.797","172.272","102.51K","-2.66%"
"02/01/2023","177.623","177.479","178.548","172.574","86.87K","0.08%"
"01/31/2023","177.479","175.980","180.360","171.821","100.73K","0.85%"
"01/30/2023","175.980","186.252","186.812","174.559","90.31K","-5.51%"
"01/29/2023","186.252","184.814","186.723","182.178","71.77K","0.78%"
"01/28/2023","184.814","179.913","186.253","178.162","109.24K","2.71%"
"01/27/2023","179.933","171.793","180.606","167.542","123.77K","4.74%"
"01/26/2023","171.793","173.357","178.256","170.863","100.59K","-0.90%"
"01/25/2023","173.357","172.105","175.852","166.153","88.07K","0.73%"
"01/24/2023","172.105","178.971","180.142","168.526","99.64K","-3.84%"
"01/23/2023","178.985","177.120","180.196","175.132","80.89K","1.05%"
"01/22/2023","177.120","172.726","181.052","172.434","65.53K","2.54%"
"01/21/2023","172.738","173.329","181.913","171.458","128.80K","-0.34%"
"01/20/2023","173.329","165.655","173.451","164.985","91.97K","4.63%"
"01/19/2023","165.655","162.883","166.202","156.846","156.47K","1.70%"
"01/18/2023","162.883","171.750","174.968","161.272","106.33K","-5.17%"
"01/17/2023","171.759","168.191","174.673","165.609","93.12K","2.12%"
"01/16/2023","168.191","174.452","176.800","165.969","107.79K","-3.59%"
"01/15/2023","174.452","175.429","177.274","171.663","125.85K","-0.56%"
"01/14/2023","175.429","170.638","187.550","170.266","173.70K","2.81%"
"01/13/2023","170.635","166.866","170.731","164.142","101.12K","2.25%"
"01/12/2023","166.886","168.701","171.307","164.320","185.02K","-1.12%"
"01/11/2023","168.785","161.324","170.900","160.314","165.93K","4.62%"
"01/10/2023","161.324","158.707","162.907","157.693","153.27K","1.60%"
"01/09/2023","158.791","155.364","160.579","155.181","165.26K","2.21%"
"01/08/2023","155.364","155.826","158.831","154.276","154.52K","-0.30%"
"01/07/2023","155.826","154.756","155.971","153.607","74.85K","0.69%"
"01/06/2023","154.756","156.061","158.945","152.777","106.05K","-0.84%"
"01/05/2023","156.061","150.995","156.061","150.815","110.42K","3.36%"
"01/04/2023","150.995","148.598","152.817","148.495","100.88K","1.61%"
"01/03/2023","148.598","148.097","149.476","147.653","73.64K","0.34%"
"01/02/2023","148.097","148.710","150.174","148.060","58.81K","-0.41%"
"01/01/2023","148.708","147.457","149.222","146.521","48.69K","0.85%"
"12/31/2022","147.457","146.116","148.597","145.463","61.90K","0.92%"
"12/30/2022","146.116","145.643","146.905","144.230","77.03K","0.32%"
"12/29/2022","145.643","147.103","147.488","144.972","78.83K","-0.99%"
"12/28/2022","147.103","145.682","148.039","143.830","85.74K","1.04%"
"12/27/2022","145.593","146.937","149.485","144.105","102.32K","-0.91%"
"12/26/2022","146.937","145.272","147.737","144.665","83.64K","1.15%"
"12/25/2022","145.271","143.371","145.670","143.163","56.09K","1.33%"
"12/24/2022","143.371","143.055","144.130","141.802","59.57K","0.22%"
"12/23/2022","143.055","145.466","146.674","139.768","102.37K","-1.70%"
"12/22/2022","145.535","147.306","147.886","143.723","87.13K","-1.20%"
